time,Wilhelm-Spiritus-Ufer,Wilhelm-Spiritus-Ufer Ri. Sueden,Wilhelm-Spiritus-Ufer Ri. Norden,days
2018-09-29 10:15:00,15,6,9,2018-09-29
2018-09-29 10:30:00,22,9,13,2018-09-29
2018-09-29 10:45:00,24,13,11,2018-09-29
2018-09-29 11:00:00,32,12,20,2018-09-29
2018-09-29 11:15:00,25,11,14,2018-09-29
2018-09-29 11:30:00,30,18,12,2018-09-29
2018-09-29 11:45:00,37,23,14,2018-09-29
2018-09-29 12:00:00,43,23,20,2018-09-29
2018-09-29 12:15:00,48,30,18,2018-09-29
2018-09-29 12:30:00,48,23,25,2018-09-29
2018-09-29 12:45:00,50,21,29,2018-09-29
2018-09-29 13:00:00,43,23,20,2018-09-29
2018-09-29 13:15:00,38,22,16,2018-09-29
2018-09-29 13:30:00,51,25,26,2018-09-29
2018-09-29 13:45:00,45,18,27,2018-09-29
2018-09-29 14:00:00,65,19,46,2018-09-29
2018-09-29 14:15:00,73,32,41,2018-09-29
2018-09-29 14:30:00,57,28,29,2018-09-29
2018-09-29 14:45:00,67,41,26,2018-09-29
2018-09-29 15:00:00,66,35,31,2018-09-29
2018-09-29 15:15:00,61,31,30,2018-09-29
2018-09-29 15:30:00,76,55,21,2018-09-29
2018-09-29 15:45:00,57,25,32,2018-09-29
2018-09-29 16:00:00,66,31,35,2018-09-29
2018-09-29 16:15:00,40,20,20,2018-09-29
2018-09-29 16:30:00,60,33,27,2018-09-29
2018-09-29 16:45:00,49,29,20,2018-09-29
2018-09-29 17:00:00,64,30,34,2018-09-29
2018-09-29 17:15:00,56,26,30,2018-09-29
2018-09-29 17:30:00,36,20,16,2018-09-29
2018-09-29 17:45:00,38,18,20,2018-09-29
2018-09-29 18:00:00,45,28,17,2018-09-29
2018-09-29 18:15:00,39,18,21,2018-09-29
2018-09-29 18:30:00,27,16,11,2018-09-29
2018-09-29 18:45:00,29,19,10,2018-09-29
2018-09-29 19:00:00,39,23,16,2018-09-29
2018-09-29 19:15:00,20,10,10,2018-09-29
2018-09-29 19:30:00,11,3,8,2018-09-29
2018-09-29 19:45:00,14,8,6,2018-09-29
2018-09-29 20:00:00,12,5,7,2018-09-29
2018-09-29 20:15:00,6,5,1,2018-09-29
2018-09-29 20:30:00,8,6,2,2018-09-29
2018-09-29 20:45:00,11,5,6,2018-09-29
2018-09-29 21:00:00,4,1,3,2018-09-29
2018-09-29 21:15:00,1,1,0,2018-09-29
2018-09-29 21:30:00,1,0,1,2018-09-29
2018-09-29 21:45:00,1,0,1,2018-09-29
2018-09-29 22:00:00,5,2,3,2018-09-29
2018-09-29 22:15:00,7,3,4,2018-09-29
2018-09-29 22:30:00,2,2,0,2018-09-29
2018-09-29 22:45:00,3,0,3,2018-09-29
2018-09-29 23:00:00,4,2,2,2018-09-29
2018-09-29 23:15:00,2,1,1,2018-09-29
2018-09-29 23:30:00,3,2,1,2018-09-29
2018-09-29 23:45:00,4,3,1,2018-09-29
2018-09-30 00:00:00,0,0,0,2018-09-30
2018-09-30 00:15:00,1,1,0,2018-09-30
2018-09-30 00:30:00,2,0,2,2018-09-30
2018-09-30 00:45:00,2,1,1,2018-09-30
2018-09-30 01:00:00,1,1,0,2018-09-30
2018-09-30 01:15:00,1,1,0,2018-09-30
2018-09-30 01:30:00,0,0,0,2018-09-30
2018-09-30 01:45:00,0,0,0,2018-09-30
2018-09-30 02:00:00,3,3,0,2018-09-30
2018-09-30 02:15:00,2,1,1,2018-09-30
2018-09-30 02:30:00,2,0,2,2018-09-30
2018-09-30 02:45:00,1,1,0,2018-09-30
2018-09-30 03:00:00,2,1,1,2018-09-30
2018-09-30 03:15:00,0,0,0,2018-09-30
2018-09-30 03:30:00,1,0,1,2018-09-30
2018-09-30 03:45:00,1,0,1,2018-09-30
2018-09-30 04:00:00,0,0,0,2018-09-30
2018-09-30 04:15:00,0,0,0,2018-09-30
2018-09-30 04:30:00,0,0,0,2018-09-30
2018-09-30 04:45:00,3,3,0,2018-09-30
2018-09-30 05:00:00,0,0,0,2018-09-30
2018-09-30 05:15:00,2,0,2,2018-09-30
2018-09-30 05:30:00,2,1,1,2018-09-30
2018-09-30 05:45:00,1,0,1,2018-09-30
2018-09-30 06:00:00,2,1,1,2018-09-30
2018-09-30 06:15:00,2,0,2,2018-09-30
2018-09-30 06:30:00,0,0,0,2018-09-30
2018-09-30 06:45:00,2,0,2,2018-09-30
2018-09-30 07:00:00,1,0,1,2018-09-30
2018-09-30 07:15:00,1,0,1,2018-09-30
2018-09-30 07:30:00,4,2,2,2018-09-30
2018-09-30 07:45:00,4,1,3,2018-09-30
2018-09-30 08:00:00,5,1,4,2018-09-30
2018-09-30 08:15:00,7,1,6,2018-09-30
2018-09-30 08:30:00,6,0,6,2018-09-30
2018-09-30 08:45:00,12,5,7,2018-09-30
2018-09-30 09:00:00,6,0,6,2018-09-30
2018-09-30 09:15:00,21,4,17,2018-09-30
2018-09-30 09:30:00,15,2,13,2018-09-30
2018-09-30 09:45:00,29,8,21,2018-09-30
2018-09-30 10:00:00,49,12,37,2018-09-30
2018-09-30 10:15:00,40,7,33,2018-09-30
2018-09-30 10:30:00,34,9,25,2018-09-30
2018-09-30 10:45:00,49,12,37,2018-09-30
2018-09-30 11:00:00,57,18,39,2018-09-30
2018-09-30 11:15:00,50,12,38,2018-09-30
2018-09-30 11:30:00,62,16,46,2018-09-30
2018-09-30 11:45:00,64,29,35,2018-09-30
2018-09-30 12:00:00,83,33,50,2018-09-30
2018-09-30 12:15:00,100,43,57,2018-09-30
2018-09-30 12:30:00,75,35,40,2018-09-30
2018-09-30 12:45:00,95,51,44,2018-09-30
2018-09-30 13:00:00,85,55,30,2018-09-30
2018-09-30 13:15:00,70,33,37,2018-09-30
2018-09-30 13:30:00,113,56,57,2018-09-30
2018-09-30 13:45:00,102,46,56,2018-09-30
2018-09-30 14:00:00,96,49,47,2018-09-30
2018-09-30 14:15:00,102,52,50,2018-09-30
2018-09-30 14:30:00,102,54,48,2018-09-30
2018-09-30 14:45:00,109,53,56,2018-09-30
2018-09-30 15:00:00,80,40,40,2018-09-30
2018-09-30 15:15:00,84,54,30,2018-09-30
2018-09-30 15:30:00,73,29,44,2018-09-30
2018-09-30 15:45:00,116,58,58,2018-09-30
2018-09-30 16:00:00,96,48,48,2018-09-30
2018-09-30 16:15:00,79,37,42,2018-09-30
2018-09-30 16:30:00,71,41,30,2018-09-30
2018-09-30 16:45:00,63,42,21,2018-09-30
2018-09-30 17:00:00,65,36,29,2018-09-30
2018-09-30 17:15:00,77,38,39,2018-09-30
2018-09-30 17:30:00,60,43,17,2018-09-30
2018-09-30 17:45:00,51,36,15,2018-09-30
2018-09-30 18:00:00,43,37,6,2018-09-30
2018-09-30 18:15:00,40,20,20,2018-09-30
2018-09-30 18:30:00,41,25,16,2018-09-30
2018-09-30 18:45:00,25,16,9,2018-09-30
2018-09-30 19:00:00,26,18,8,2018-09-30
2018-09-30 19:15:00,14,10,4,2018-09-30
2018-09-30 19:30:00,20,19,1,2018-09-30
2018-09-30 19:45:00,18,9,9,2018-09-30
2018-09-30 20:00:00,14,10,4,2018-09-30
2018-09-30 20:15:00,5,1,4,2018-09-30
2018-09-30 20:30:00,4,3,1,2018-09-30
2018-09-30 20:45:00,7,3,4,2018-09-30
2018-09-30 21:00:00,3,2,1,2018-09-30
2018-09-30 21:15:00,1,0,1,2018-09-30
2018-09-30 21:30:00,3,0,3,2018-09-30
2018-09-30 21:45:00,4,2,2,2018-09-30
2018-09-30 22:00:00,1,1,0,2018-09-30
2018-09-30 22:15:00,1,1,0,2018-09-30
2018-09-30 22:30:00,1,1,0,2018-09-30
2018-09-30 22:45:00,2,2,0,2018-09-30
2018-09-30 23:00:00,3,0,3,2018-09-30
2018-09-30 23:15:00,1,1,0,2018-09-30
2018-09-30 23:30:00,0,0,0,2018-09-30
2018-09-30 23:45:00,0,0,0,2018-09-30
2018-01-10 00:00:00,0,0,0,2018-01-10
2018-01-10 00:15:00,0,0,0,2018-01-10
2018-01-10 00:30:00,0,0,0,2018-01-10
2018-01-10 00:45:00,1,0,1,2018-01-10
2018-01-10 01:00:00,0,0,0,2018-01-10
2018-01-10 01:15:00,1,1,0,2018-01-10
2018-01-10 01:30:00,0,0,0,2018-01-10
2018-01-10 01:45:00,0,0,0,2018-01-10
2018-01-10 02:00:00,0,0,0,2018-01-10
2018-01-10 02:15:00,0,0,0,2018-01-10
2018-01-10 02:30:00,0,0,0,2018-01-10
2018-01-10 02:45:00,0,0,0,2018-01-10
2018-01-10 03:00:00,0,0,0,2018-01-10
2018-01-10 03:15:00,0,0,0,2018-01-10
2018-01-10 03:30:00,0,0,0,2018-01-10
2018-01-10 03:45:00,0,0,0,2018-01-10
2018-01-10 04:00:00,0,0,0,2018-01-10
2018-01-10 04:15:00,0,0,0,2018-01-10
2018-01-10 04:30:00,0,0,0,2018-01-10
2018-01-10 04:45:00,0,0,0,2018-01-10
2018-01-10 05:00:00,1,0,1,2018-01-10
2018-01-10 05:15:00,2,1,1,2018-01-10
2018-01-10 05:30:00,4,0,4,2018-01-10
2018-01-10 05:45:00,4,1,3,2018-01-10
2018-01-10 06:00:00,10,6,4,2018-01-10
2018-01-10 06:15:00,10,4,6,2018-01-10
2018-01-10 06:30:00,25,8,17,2018-01-10
2018-01-10 06:45:00,19,3,16,2018-01-10
2018-01-10 07:00:00,22,7,15,2018-01-10
2018-01-10 07:15:00,47,16,31,2018-01-10
2018-01-10 07:30:00,65,22,43,2018-01-10
2018-01-10 07:45:00,85,29,56,2018-01-10
2018-01-10 08:00:00,88,25,63,2018-01-10
2018-01-10 08:15:00,113,36,77,2018-01-10
2018-01-10 08:30:00,98,22,76,2018-01-10
2018-01-10 08:45:00,104,28,76,2018-01-10
2018-01-10 09:00:00,78,20,58,2018-01-10
2018-01-10 09:15:00,50,12,38,2018-01-10
2018-01-10 09:30:00,45,15,30,2018-01-10
2018-01-10 09:45:00,36,14,22,2018-01-10
2018-01-10 10:00:00,26,16,10,2018-01-10
2018-01-10 10:15:00,19,12,7,2018-01-10
2018-01-10 10:30:00,16,4,12,2018-01-10
2018-01-10 10:45:00,12,5,7,2018-01-10
2018-01-10 11:00:00,24,16,8,2018-01-10
2018-01-10 11:15:00,19,10,9,2018-01-10
2018-01-10 11:30:00,24,17,7,2018-01-10
2018-01-10 11:45:00,24,13,11,2018-01-10
2018-01-10 12:00:00,30,21,9,2018-01-10
2018-01-10 12:15:00,20,11,9,2018-01-10
2018-01-10 12:30:00,23,11,12,2018-01-10
2018-01-10 12:45:00,22,16,6,2018-01-10
2018-01-10 13:00:00,28,7,21,2018-01-10
2018-01-10 13:15:00,20,15,5,2018-01-10
2018-01-10 13:30:00,14,7,7,2018-01-10
2018-01-10 13:45:00,31,18,13,2018-01-10
2018-01-10 14:00:00,31,20,11,2018-01-10
2018-01-10 14:15:00,15,9,6,2018-01-10
2018-01-10 14:30:00,21,11,10,2018-01-10
2018-01-10 14:45:00,19,12,7,2018-01-10
2018-01-10 15:00:00,24,18,6,2018-01-10
2018-01-10 15:15:00,25,16,9,2018-01-10
2018-01-10 15:30:00,32,20,12,2018-01-10
2018-01-10 15:45:00,40,25,15,2018-01-10
2018-01-10 16:00:00,51,32,19,2018-01-10
2018-01-10 16:15:00,28,19,9,2018-01-10
2018-01-10 16:30:00,53,36,17,2018-01-10
2018-01-10 16:45:00,47,32,15,2018-01-10
2018-01-10 17:00:00,64,46,18,2018-01-10
2018-01-10 17:15:00,82,60,22,2018-01-10
2018-01-10 17:30:00,71,54,17,2018-01-10
2018-01-10 17:45:00,91,67,24,2018-01-10
2018-01-10 18:00:00,63,40,23,2018-01-10
2018-01-10 18:15:00,69,53,16,2018-01-10
2018-01-10 18:30:00,62,38,24,2018-01-10
2018-01-10 18:45:00,42,28,14,2018-01-10
2018-01-10 19:00:00,33,24,9,2018-01-10
2018-01-10 19:15:00,28,20,8,2018-01-10
2018-01-10 19:30:00,24,20,4,2018-01-10
2018-01-10 19:45:00,18,12,6,2018-01-10
2018-01-10 20:00:00,11,6,5,2018-01-10
2018-01-10 20:15:00,11,8,3,2018-01-10
2018-01-10 20:30:00,4,2,2,2018-01-10
2018-01-10 20:45:00,2,2,0,2018-01-10
2018-01-10 21:00:00,4,3,1,2018-01-10
2018-01-10 21:15:00,6,3,3,2018-01-10
2018-01-10 21:30:00,6,3,3,2018-01-10
2018-01-10 21:45:00,9,4,5,2018-01-10
2018-01-10 22:00:00,6,3,3,2018-01-10
2018-01-10 22:15:00,4,2,2,2018-01-10
2018-01-10 22:30:00,4,2,2,2018-01-10
2018-01-10 22:45:00,2,1,1,2018-01-10
2018-01-10 23:00:00,2,1,1,2018-01-10
2018-01-10 23:15:00,1,0,1,2018-01-10
2018-01-10 23:30:00,1,0,1,2018-01-10
2018-01-10 23:45:00,3,2,1,2018-01-10
2018-02-10 00:00:00,1,1,0,2018-02-10
2018-02-10 00:15:00,3,2,1,2018-02-10
2018-02-10 00:30:00,0,0,0,2018-02-10
2018-02-10 00:45:00,0,0,0,2018-02-10
2018-02-10 01:00:00,1,1,0,2018-02-10
2018-02-10 01:15:00,0,0,0,2018-02-10
2018-02-10 01:30:00,0,0,0,2018-02-10
2018-02-10 01:45:00,0,0,0,2018-02-10
2018-02-10 02:00:00,1,0,1,2018-02-10
2018-02-10 02:15:00,1,0,1,2018-02-10
2018-02-10 02:30:00,0,0,0,2018-02-10
2018-02-10 02:45:00,0,0,0,2018-02-10
2018-02-10 03:00:00,0,0,0,2018-02-10
2018-02-10 03:15:00,0,0,0,2018-02-10
2018-02-10 03:30:00,0,0,0,2018-02-10
2018-02-10 03:45:00,0,0,0,2018-02-10
2018-02-10 04:00:00,0,0,0,2018-02-10
2018-02-10 04:15:00,0,0,0,2018-02-10
2018-02-10 04:30:00,0,0,0,2018-02-10
2018-02-10 04:45:00,0,0,0,2018-02-10
2018-02-10 05:00:00,2,1,1,2018-02-10
2018-02-10 05:15:00,1,0,1,2018-02-10
2018-02-10 05:30:00,3,1,2,2018-02-10
2018-02-10 05:45:00,6,3,3,2018-02-10
2018-02-10 06:00:00,5,2,3,2018-02-10
2018-02-10 06:15:00,16,7,9,2018-02-10
2018-02-10 06:30:00,21,6,15,2018-02-10
2018-02-10 06:45:00,23,3,20,2018-02-10
2018-02-10 07:00:00,26,7,19,2018-02-10
2018-02-10 07:15:00,56,10,46,2018-02-10
2018-02-10 07:30:00,54,19,35,2018-02-10
2018-02-10 07:45:00,77,21,56,2018-02-10
2018-02-10 08:00:00,74,22,52,2018-02-10
2018-02-10 08:15:00,95,23,72,2018-02-10
2018-02-10 08:30:00,108,27,81,2018-02-10
2018-02-10 08:45:00,103,16,87,2018-02-10
2018-02-10 09:00:00,52,12,40,2018-02-10
2018-02-10 09:15:00,30,7,23,2018-02-10
2018-02-10 09:30:00,31,11,20,2018-02-10
2018-02-10 09:45:00,15,8,7,2018-02-10
2018-02-10 10:00:00,20,13,7,2018-02-10
2018-02-10 10:15:00,9,3,6,2018-02-10
2018-02-10 10:30:00,12,9,3,2018-02-10
2018-02-10 10:45:00,12,7,5,2018-02-10
2018-02-10 11:00:00,11,9,2,2018-02-10
2018-02-10 11:15:00,5,5,0,2018-02-10
2018-02-10 11:30:00,8,1,7,2018-02-10
2018-02-10 11:45:00,9,3,6,2018-02-10
2018-02-10 12:00:00,9,6,3,2018-02-10
2018-02-10 12:15:00,8,4,4,2018-02-10
2018-02-10 12:30:00,20,11,9,2018-02-10
2018-02-10 12:45:00,14,4,10,2018-02-10
2018-02-10 13:00:00,6,2,4,2018-02-10
2018-02-10 13:15:00,20,12,8,2018-02-10
2018-02-10 13:30:00,10,6,4,2018-02-10
2018-02-10 13:45:00,13,8,5,2018-02-10
2018-02-10 14:00:00,16,7,9,2018-02-10
2018-02-10 14:15:00,14,9,5,2018-02-10
2018-02-10 14:30:00,12,8,4,2018-02-10
2018-02-10 14:45:00,22,13,9,2018-02-10
2018-02-10 15:00:00,10,8,2,2018-02-10
2018-02-10 15:15:00,27,15,12,2018-02-10
2018-02-10 15:30:00,24,17,7,2018-02-10
2018-02-10 15:45:00,26,17,9,2018-02-10
2018-02-10 16:00:00,50,41,9,2018-02-10
2018-02-10 16:15:00,39,26,13,2018-02-10
2018-02-10 16:30:00,48,37,11,2018-02-10
2018-02-10 16:45:00,54,41,13,2018-02-10
2018-02-10 17:00:00,54,38,16,2018-02-10
2018-02-10 17:15:00,53,41,12,2018-02-10
2018-02-10 17:30:00,62,50,12,2018-02-10
2018-02-10 17:45:00,50,36,14,2018-02-10
2018-02-10 18:00:00,59,49,10,2018-02-10
2018-02-10 18:15:00,56,40,16,2018-02-10
2018-02-10 18:30:00,32,22,10,2018-02-10
2018-02-10 18:45:00,27,20,7,2018-02-10
2018-02-10 19:00:00,34,25,9,2018-02-10
2018-02-10 19:15:00,28,17,11,2018-02-10
2018-02-10 19:30:00,20,14,6,2018-02-10
2018-02-10 19:45:00,22,16,6,2018-02-10
2018-02-10 20:00:00,12,5,7,2018-02-10
2018-02-10 20:15:00,9,5,4,2018-02-10
2018-02-10 20:30:00,7,5,2,2018-02-10
2018-02-10 20:45:00,8,5,3,2018-02-10
2018-02-10 21:00:00,9,4,5,2018-02-10
2018-02-10 21:15:00,2,2,0,2018-02-10
2018-02-10 21:30:00,6,3,3,2018-02-10
2018-02-10 21:45:00,11,4,7,2018-02-10
2018-02-10 22:00:00,4,0,4,2018-02-10
2018-02-10 22:15:00,4,1,3,2018-02-10
2018-02-10 22:30:00,2,0,2,2018-02-10
2018-02-10 22:45:00,3,1,2,2018-02-10
2018-02-10 23:00:00,2,2,0,2018-02-10
2018-02-10 23:15:00,1,1,0,2018-02-10
2018-02-10 23:30:00,4,1,3,2018-02-10
2018-02-10 23:45:00,0,0,0,2018-02-10
2018-03-10 00:00:00,1,1,0,2018-03-10
2018-03-10 00:15:00,3,1,2,2018-03-10
2018-03-10 00:30:00,3,0,3,2018-03-10
2018-03-10 00:45:00,0,0,0,2018-03-10
2018-03-10 01:00:00,1,0,1,2018-03-10
2018-03-10 01:15:00,5,4,1,2018-03-10
2018-03-10 01:30:00,2,2,0,2018-03-10
2018-03-10 01:45:00,1,0,1,2018-03-10
2018-03-10 02:00:00,1,1,0,2018-03-10
2018-03-10 02:15:00,0,0,0,2018-03-10
2018-03-10 02:30:00,2,1,1,2018-03-10
2018-03-10 02:45:00,0,0,0,2018-03-10
2018-03-10 03:00:00,0,0,0,2018-03-10
2018-03-10 03:15:00,0,0,0,2018-03-10
2018-03-10 03:30:00,0,0,0,2018-03-10
2018-03-10 03:45:00,0,0,0,2018-03-10
2018-03-10 04:00:00,0,0,0,2018-03-10
2018-03-10 04:15:00,1,1,0,2018-03-10
2018-03-10 04:30:00,1,1,0,2018-03-10
2018-03-10 04:45:00,0,0,0,2018-03-10
2018-03-10 05:00:00,2,2,0,2018-03-10
2018-03-10 05:15:00,0,0,0,2018-03-10
2018-03-10 05:30:00,1,0,1,2018-03-10
2018-03-10 05:45:00,4,2,2,2018-03-10
2018-03-10 06:00:00,3,3,0,2018-03-10
2018-03-10 06:15:00,3,2,1,2018-03-10
2018-03-10 06:30:00,1,1,0,2018-03-10
2018-03-10 06:45:00,1,0,1,2018-03-10
2018-03-10 07:00:00,1,1,0,2018-03-10
2018-03-10 07:15:00,5,0,5,2018-03-10
2018-03-10 07:30:00,3,1,2,2018-03-10
2018-03-10 07:45:00,2,0,2,2018-03-10
2018-03-10 08:00:00,4,1,3,2018-03-10
2018-03-10 08:15:00,9,3,6,2018-03-10
2018-03-10 08:30:00,11,6,5,2018-03-10
2018-03-10 08:45:00,15,1,14,2018-03-10
2018-03-10 09:00:00,16,12,4,2018-03-10
2018-03-10 09:15:00,15,12,3,2018-03-10
2018-03-10 09:30:00,19,5,14,2018-03-10
2018-03-10 09:45:00,10,7,3,2018-03-10
2018-03-10 10:00:00,15,4,11,2018-03-10
2018-03-10 10:15:00,9,5,4,2018-03-10
2018-03-10 10:30:00,24,8,16,2018-03-10
2018-03-10 10:45:00,35,9,26,2018-03-10
2018-03-10 11:00:00,28,12,16,2018-03-10
2018-03-10 11:15:00,38,17,21,2018-03-10
2018-03-10 11:30:00,41,16,25,2018-03-10
2018-03-10 11:45:00,58,28,30,2018-03-10
2018-03-10 12:00:00,23,8,15,2018-03-10
2018-03-10 12:15:00,45,29,16,2018-03-10
2018-03-10 12:30:00,40,23,17,2018-03-10
2018-03-10 12:45:00,59,17,42,2018-03-10
2018-03-10 13:00:00,29,15,14,2018-03-10
2018-03-10 13:15:00,36,6,30,2018-03-10
2018-03-10 13:30:00,69,28,41,2018-03-10
2018-03-10 13:45:00,55,21,34,2018-03-10
2018-03-10 14:00:00,57,22,35,2018-03-10
2018-03-10 14:15:00,59,29,30,2018-03-10
2018-03-10 14:30:00,55,29,26,2018-03-10
2018-03-10 14:45:00,55,24,31,2018-03-10
2018-03-10 15:00:00,65,34,31,2018-03-10
2018-03-10 15:15:00,42,26,16,2018-03-10
2018-03-10 15:30:00,67,41,26,2018-03-10
2018-03-10 15:45:00,60,30,30,2018-03-10
2018-03-10 16:00:00,38,16,22,2018-03-10
2018-03-10 16:15:00,42,19,23,2018-03-10
2018-03-10 16:30:00,35,23,12,2018-03-10
2018-03-10 16:45:00,52,22,30,2018-03-10
2018-03-10 17:00:00,51,33,18,2018-03-10
2018-03-10 17:15:00,77,61,16,2018-03-10
2018-03-10 17:30:00,67,45,22,2018-03-10
2018-03-10 17:45:00,49,28,21,2018-03-10
2018-03-10 18:00:00,52,32,20,2018-03-10
2018-03-10 18:15:00,46,23,23,2018-03-10
2018-03-10 18:30:00,32,22,10,2018-03-10
2018-03-10 18:45:00,43,24,19,2018-03-10
2018-03-10 19:00:00,22,12,10,2018-03-10
2018-03-10 19:15:00,23,16,7,2018-03-10
2018-03-10 19:30:00,17,14,3,2018-03-10
2018-03-10 19:45:00,23,10,13,2018-03-10
2018-03-10 20:00:00,16,9,7,2018-03-10
2018-03-10 20:15:00,25,16,9,2018-03-10
2018-03-10 20:30:00,8,5,3,2018-03-10
2018-03-10 20:45:00,4,1,3,2018-03-10
2018-03-10 21:00:00,10,6,4,2018-03-10
2018-03-10 21:15:00,6,3,3,2018-03-10
2018-03-10 21:30:00,7,3,4,2018-03-10
2018-03-10 21:45:00,4,2,2,2018-03-10
2018-03-10 22:00:00,1,0,1,2018-03-10
2018-03-10 22:15:00,0,0,0,2018-03-10
2018-03-10 22:30:00,2,0,2,2018-03-10
2018-03-10 22:45:00,2,0,2,2018-03-10
2018-03-10 23:00:00,7,1,6,2018-03-10
2018-03-10 23:15:00,3,2,1,2018-03-10
2018-03-10 23:30:00,0,0,0,2018-03-10
2018-03-10 23:45:00,0,0,0,2018-03-10
2018-04-10 00:00:00,0,0,0,2018-04-10
2018-04-10 00:15:00,3,3,0,2018-04-10
2018-04-10 00:30:00,3,1,2,2018-04-10
2018-04-10 00:45:00,1,1,0,2018-04-10
2018-04-10 01:00:00,1,0,1,2018-04-10
2018-04-10 01:15:00,1,0,1,2018-04-10
2018-04-10 01:30:00,0,0,0,2018-04-10
2018-04-10 01:45:00,1,1,0,2018-04-10
2018-04-10 02:00:00,0,0,0,2018-04-10
2018-04-10 02:15:00,1,1,0,2018-04-10
2018-04-10 02:30:00,2,1,1,2018-04-10
2018-04-10 02:45:00,0,0,0,2018-04-10
2018-04-10 03:00:00,0,0,0,2018-04-10
2018-04-10 03:15:00,0,0,0,2018-04-10
2018-04-10 03:30:00,0,0,0,2018-04-10
2018-04-10 03:45:00,0,0,0,2018-04-10
2018-04-10 04:00:00,0,0,0,2018-04-10
2018-04-10 04:15:00,0,0,0,2018-04-10
2018-04-10 04:30:00,0,0,0,2018-04-10
2018-04-10 04:45:00,1,0,1,2018-04-10
2018-04-10 05:00:00,2,1,1,2018-04-10
2018-04-10 05:15:00,3,1,2,2018-04-10
2018-04-10 05:30:00,6,3,3,2018-04-10
2018-04-10 05:45:00,7,1,6,2018-04-10
2018-04-10 06:00:00,11,4,7,2018-04-10
2018-04-10 06:15:00,9,4,5,2018-04-10
2018-04-10 06:30:00,18,3,15,2018-04-10
2018-04-10 06:45:00,21,4,17,2018-04-10
2018-04-10 07:00:00,20,10,10,2018-04-10
2018-04-10 07:15:00,57,14,43,2018-04-10
2018-04-10 07:30:00,86,34,52,2018-04-10
2018-04-10 07:45:00,86,20,66,2018-04-10
2018-04-10 08:00:00,101,23,78,2018-04-10
2018-04-10 08:15:00,105,20,85,2018-04-10
2018-04-10 08:30:00,114,27,87,2018-04-10
2018-04-10 08:45:00,117,21,96,2018-04-10
2018-04-10 09:00:00,59,18,41,2018-04-10
2018-04-10 09:15:00,52,14,38,2018-04-10
2018-04-10 09:30:00,31,10,21,2018-04-10
2018-04-10 09:45:00,34,13,21,2018-04-10
2018-04-10 10:00:00,18,7,11,2018-04-10
2018-04-10 10:15:00,13,6,7,2018-04-10
2018-04-10 10:30:00,19,9,10,2018-04-10
2018-04-10 10:45:00,27,11,16,2018-04-10
2018-04-10 11:00:00,23,13,10,2018-04-10
2018-04-10 11:15:00,25,10,15,2018-04-10
2018-04-10 11:30:00,29,23,6,2018-04-10
2018-04-10 11:45:00,29,14,15,2018-04-10
2018-04-10 12:00:00,20,6,14,2018-04-10
2018-04-10 12:15:00,29,19,10,2018-04-10
2018-04-10 12:30:00,28,9,19,2018-04-10
2018-04-10 12:45:00,31,17,14,2018-04-10
2018-04-10 13:00:00,33,13,20,2018-04-10
2018-04-10 13:15:00,28,19,9,2018-04-10
2018-04-10 13:30:00,36,23,13,2018-04-10
2018-04-10 13:45:00,33,21,12,2018-04-10
2018-04-10 14:00:00,47,27,20,2018-04-10
2018-04-10 14:15:00,34,18,16,2018-04-10
2018-04-10 14:30:00,31,11,20,2018-04-10
2018-04-10 14:45:00,29,16,13,2018-04-10
2018-04-10 15:00:00,33,21,12,2018-04-10
2018-04-10 15:15:00,50,27,23,2018-04-10
2018-04-10 15:30:00,49,31,18,2018-04-10
2018-04-10 15:45:00,49,29,20,2018-04-10
2018-04-10 16:00:00,65,33,32,2018-04-10
2018-04-10 16:15:00,62,48,14,2018-04-10
2018-04-10 16:30:00,74,45,29,2018-04-10
2018-04-10 16:45:00,76,53,23,2018-04-10
2018-04-10 17:00:00,99,60,39,2018-04-10
2018-04-10 17:15:00,111,81,30,2018-04-10
2018-04-10 17:30:00,96,55,41,2018-04-10
2018-04-10 17:45:00,112,76,36,2018-04-10
2018-04-10 18:00:00,92,58,34,2018-04-10
2018-04-10 18:15:00,90,54,36,2018-04-10
2018-04-10 18:30:00,78,55,23,2018-04-10
2018-04-10 18:45:00,66,41,25,2018-04-10
2018-04-10 19:00:00,39,24,15,2018-04-10
2018-04-10 19:15:00,44,27,17,2018-04-10
2018-04-10 19:30:00,27,20,7,2018-04-10
2018-04-10 19:45:00,18,9,9,2018-04-10
2018-04-10 20:00:00,10,7,3,2018-04-10
2018-04-10 20:15:00,15,8,7,2018-04-10
2018-04-10 20:30:00,10,8,2,2018-04-10
2018-04-10 20:45:00,8,3,5,2018-04-10
2018-04-10 21:00:00,10,7,3,2018-04-10
2018-04-10 21:15:00,5,4,1,2018-04-10
2018-04-10 21:30:00,4,0,4,2018-04-10
2018-04-10 21:45:00,5,3,2,2018-04-10
2018-04-10 22:00:00,7,3,4,2018-04-10
2018-04-10 22:15:00,7,6,1,2018-04-10
2018-04-10 22:30:00,5,3,2,2018-04-10
2018-04-10 22:45:00,10,7,3,2018-04-10
2018-04-10 23:00:00,6,2,4,2018-04-10
2018-04-10 23:15:00,6,6,0,2018-04-10
2018-04-10 23:30:00,1,0,1,2018-04-10
2018-04-10 23:45:00,2,2,0,2018-04-10
