time,Rhenusallee,Rhenusallee Ri. Beuel,Rhenusallee Ri. Oberkassel,days
2018-06-01 14:00:00,9,6,3,2018-06-01
2018-06-01 14:15:00,20,6,14,2018-06-01
2018-06-01 14:30:00,27,12,15,2018-06-01
2018-06-01 14:45:00,25,13,12,2018-06-01
2018-06-01 15:00:00,24,9,15,2018-06-01
2018-06-01 15:15:00,21,10,11,2018-06-01
2018-06-01 15:30:00,18,6,12,2018-06-01
2018-06-01 15:45:00,15,6,9,2018-06-01
2018-06-01 16:00:00,14,4,10,2018-06-01
2018-06-01 16:15:00,26,12,14,2018-06-01
2018-06-01 16:30:00,20,14,6,2018-06-01
2018-06-01 16:45:00,6,4,2,2018-06-01
2018-06-01 17:00:00,7,5,2,2018-06-01
2018-06-01 17:15:00,14,9,5,2018-06-01
2018-06-01 17:30:00,3,1,2,2018-06-01
2018-06-01 17:45:00,2,1,1,2018-06-01
2018-06-01 18:00:00,6,4,2,2018-06-01
2018-06-01 18:15:00,3,0,3,2018-06-01
2018-06-01 18:30:00,1,1,0,2018-06-01
2018-06-01 18:45:00,5,2,3,2018-06-01
2018-06-01 19:00:00,3,1,2,2018-06-01
2018-06-01 19:15:00,0,0,0,2018-06-01
2018-06-01 19:30:00,2,0,2,2018-06-01
2018-06-01 19:45:00,1,0,1,2018-06-01
2018-06-01 20:00:00,1,0,1,2018-06-01
2018-06-01 20:15:00,1,0,1,2018-06-01
2018-06-01 20:30:00,0,0,0,2018-06-01
2018-06-01 20:45:00,2,0,2,2018-06-01
2018-06-01 21:00:00,2,2,0,2018-06-01
2018-06-01 21:15:00,0,0,0,2018-06-01
2018-06-01 21:30:00,0,0,0,2018-06-01
2018-06-01 21:45:00,1,0,1,2018-06-01
2018-06-01 22:00:00,2,0,2,2018-06-01
2018-06-01 22:15:00,1,0,1,2018-06-01
2018-06-01 22:30:00,3,0,3,2018-06-01
2018-06-01 22:45:00,3,2,1,2018-06-01
2018-06-01 23:00:00,1,0,1,2018-06-01
2018-06-01 23:15:00,2,2,0,2018-06-01
2018-06-01 23:30:00,0,0,0,2018-06-01
2018-06-01 23:45:00,0,0,0,2018-06-01
2018-07-01 00:00:00,1,1,0,2018-07-01
2018-07-01 00:15:00,0,0,0,2018-07-01
2018-07-01 00:30:00,0,0,0,2018-07-01
2018-07-01 00:45:00,1,1,0,2018-07-01
2018-07-01 01:00:00,1,1,0,2018-07-01
2018-07-01 01:15:00,1,1,0,2018-07-01
2018-07-01 01:30:00,0,0,0,2018-07-01
2018-07-01 01:45:00,0,0,0,2018-07-01
2018-07-01 02:00:00,0,0,0,2018-07-01
2018-07-01 02:15:00,0,0,0,2018-07-01
2018-07-01 02:30:00,0,0,0,2018-07-01
2018-07-01 02:45:00,0,0,0,2018-07-01
2018-07-01 03:00:00,0,0,0,2018-07-01
2018-07-01 03:15:00,0,0,0,2018-07-01
2018-07-01 03:30:00,0,0,0,2018-07-01
2018-07-01 03:45:00,0,0,0,2018-07-01
2018-07-01 04:00:00,0,0,0,2018-07-01
2018-07-01 04:15:00,0,0,0,2018-07-01
2018-07-01 04:30:00,1,1,0,2018-07-01
2018-07-01 04:45:00,0,0,0,2018-07-01
2018-07-01 05:00:00,0,0,0,2018-07-01
2018-07-01 05:15:00,0,0,0,2018-07-01
2018-07-01 05:30:00,0,0,0,2018-07-01
2018-07-01 05:45:00,0,0,0,2018-07-01
2018-07-01 06:00:00,0,0,0,2018-07-01
2018-07-01 06:15:00,0,0,0,2018-07-01
2018-07-01 06:30:00,1,1,0,2018-07-01
2018-07-01 06:45:00,0,0,0,2018-07-01
2018-07-01 07:00:00,0,0,0,2018-07-01
2018-07-01 07:15:00,0,0,0,2018-07-01
2018-07-01 07:30:00,2,0,2,2018-07-01
2018-07-01 07:45:00,0,0,0,2018-07-01
2018-07-01 08:00:00,0,0,0,2018-07-01
2018-07-01 08:15:00,2,2,0,2018-07-01
2018-07-01 08:30:00,1,0,1,2018-07-01
2018-07-01 08:45:00,4,1,3,2018-07-01
2018-07-01 09:00:00,3,1,2,2018-07-01
2018-07-01 09:15:00,8,2,6,2018-07-01
2018-07-01 09:30:00,4,1,3,2018-07-01
2018-07-01 09:45:00,8,5,3,2018-07-01
2018-07-01 10:00:00,19,7,12,2018-07-01
2018-07-01 10:15:00,11,7,4,2018-07-01
2018-07-01 10:30:00,19,9,10,2018-07-01
2018-07-01 10:45:00,20,8,12,2018-07-01
2018-07-01 11:00:00,22,11,11,2018-07-01
2018-07-01 11:15:00,16,9,7,2018-07-01
2018-07-01 11:30:00,20,5,15,2018-07-01
2018-07-01 11:45:00,24,12,12,2018-07-01
2018-07-01 12:00:00,22,12,10,2018-07-01
2018-07-01 12:15:00,24,16,8,2018-07-01
2018-07-01 12:30:00,28,9,19,2018-07-01
2018-07-01 12:45:00,28,15,13,2018-07-01
2018-07-01 13:00:00,25,8,17,2018-07-01
2018-07-01 13:15:00,24,14,10,2018-07-01
2018-07-01 13:30:00,28,14,14,2018-07-01
2018-07-01 13:45:00,36,13,23,2018-07-01
2018-07-01 14:00:00,29,9,20,2018-07-01
2018-07-01 14:15:00,39,17,22,2018-07-01
2018-07-01 14:30:00,13,8,5,2018-07-01
2018-07-01 14:45:00,41,22,19,2018-07-01
2018-07-01 15:00:00,36,22,14,2018-07-01
2018-07-01 15:15:00,39,21,18,2018-07-01
2018-07-01 15:30:00,47,28,19,2018-07-01
2018-07-01 15:45:00,42,18,24,2018-07-01
2018-07-01 16:00:00,62,30,32,2018-07-01
2018-07-01 16:15:00,51,24,27,2018-07-01
2018-07-01 16:30:00,30,14,16,2018-07-01
2018-07-01 16:45:00,26,19,7,2018-07-01
2018-07-01 17:00:00,17,8,9,2018-07-01
2018-07-01 17:15:00,11,6,5,2018-07-01
2018-07-01 17:30:00,10,4,6,2018-07-01
2018-07-01 17:45:00,5,5,0,2018-07-01
2018-07-01 18:00:00,5,4,1,2018-07-01
2018-07-01 18:15:00,4,2,2,2018-07-01
2018-07-01 18:30:00,1,0,1,2018-07-01
2018-07-01 18:45:00,9,5,4,2018-07-01
2018-07-01 19:00:00,1,0,1,2018-07-01
2018-07-01 19:15:00,2,1,1,2018-07-01
2018-07-01 19:30:00,3,3,0,2018-07-01
2018-07-01 19:45:00,1,0,1,2018-07-01
2018-07-01 20:00:00,2,2,0,2018-07-01
2018-07-01 20:15:00,1,1,0,2018-07-01
2018-07-01 20:30:00,2,1,1,2018-07-01
2018-07-01 20:45:00,2,1,1,2018-07-01
2018-07-01 21:00:00,0,0,0,2018-07-01
2018-07-01 21:15:00,2,0,2,2018-07-01
2018-07-01 21:30:00,0,0,0,2018-07-01
2018-07-01 21:45:00,0,0,0,2018-07-01
2018-07-01 22:00:00,0,0,0,2018-07-01
2018-07-01 22:15:00,0,0,0,2018-07-01
2018-07-01 22:30:00,3,0,3,2018-07-01
2018-07-01 22:45:00,1,0,1,2018-07-01
2018-07-01 23:00:00,0,0,0,2018-07-01
2018-07-01 23:15:00,0,0,0,2018-07-01
2018-07-01 23:30:00,0,0,0,2018-07-01
2018-07-01 23:45:00,0,0,0,2018-07-01
2018-08-01 00:00:00,0,0,0,2018-08-01
2018-08-01 00:15:00,0,0,0,2018-08-01
2018-08-01 00:30:00,0,0,0,2018-08-01
2018-08-01 00:45:00,0,0,0,2018-08-01
2018-08-01 01:00:00,0,0,0,2018-08-01
2018-08-01 01:15:00,0,0,0,2018-08-01
2018-08-01 01:30:00,0,0,0,2018-08-01
2018-08-01 01:45:00,0,0,0,2018-08-01
2018-08-01 02:00:00,0,0,0,2018-08-01
2018-08-01 02:15:00,0,0,0,2018-08-01
2018-08-01 02:30:00,0,0,0,2018-08-01
2018-08-01 02:45:00,0,0,0,2018-08-01
2018-08-01 03:00:00,0,0,0,2018-08-01
2018-08-01 03:15:00,0,0,0,2018-08-01
2018-08-01 03:30:00,0,0,0,2018-08-01
2018-08-01 03:45:00,0,0,0,2018-08-01
2018-08-01 04:00:00,0,0,0,2018-08-01
2018-08-01 04:15:00,1,0,1,2018-08-01
2018-08-01 04:30:00,0,0,0,2018-08-01
2018-08-01 04:45:00,0,0,0,2018-08-01
2018-08-01 05:00:00,0,0,0,2018-08-01
2018-08-01 05:15:00,0,0,0,2018-08-01
2018-08-01 05:30:00,0,0,0,2018-08-01
2018-08-01 05:45:00,1,1,0,2018-08-01
2018-08-01 06:00:00,6,2,4,2018-08-01
2018-08-01 06:15:00,3,1,2,2018-08-01
2018-08-01 06:30:00,2,1,1,2018-08-01
2018-08-01 06:45:00,8,4,4,2018-08-01
2018-08-01 07:00:00,6,2,4,2018-08-01
2018-08-01 07:15:00,14,6,8,2018-08-01
2018-08-01 07:30:00,19,9,10,2018-08-01
2018-08-01 07:45:00,24,6,18,2018-08-01
2018-08-01 08:00:00,28,7,21,2018-08-01
2018-08-01 08:15:00,31,5,26,2018-08-01
2018-08-01 08:30:00,30,6,24,2018-08-01
2018-08-01 08:45:00,26,8,18,2018-08-01
2018-08-01 09:00:00,20,6,14,2018-08-01
2018-08-01 09:15:00,7,0,7,2018-08-01
2018-08-01 09:30:00,11,4,7,2018-08-01
2018-08-01 09:45:00,9,5,4,2018-08-01
2018-08-01 10:00:00,6,2,4,2018-08-01
2018-08-01 10:15:00,3,1,2,2018-08-01
2018-08-01 10:30:00,7,3,4,2018-08-01
2018-08-01 10:45:00,11,7,4,2018-08-01
2018-08-01 11:00:00,10,7,3,2018-08-01
2018-08-01 11:15:00,8,5,3,2018-08-01
2018-08-01 11:30:00,3,2,1,2018-08-01
2018-08-01 11:45:00,6,6,0,2018-08-01
2018-08-01 12:00:00,10,5,5,2018-08-01
2018-08-01 12:15:00,15,11,4,2018-08-01
2018-08-01 12:30:00,8,1,7,2018-08-01
2018-08-01 12:45:00,12,10,2,2018-08-01
2018-08-01 13:00:00,9,5,4,2018-08-01
2018-08-01 13:15:00,9,4,5,2018-08-01
2018-08-01 13:30:00,11,6,5,2018-08-01
2018-08-01 13:45:00,12,4,8,2018-08-01
2018-08-01 14:00:00,10,3,7,2018-08-01
2018-08-01 14:15:00,9,4,5,2018-08-01
2018-08-01 14:30:00,10,9,1,2018-08-01
2018-08-01 14:45:00,13,11,2,2018-08-01
2018-08-01 15:00:00,13,8,5,2018-08-01
2018-08-01 15:15:00,18,12,6,2018-08-01
2018-08-01 15:30:00,25,15,10,2018-08-01
2018-08-01 15:45:00,12,7,5,2018-08-01
2018-08-01 16:00:00,18,14,4,2018-08-01
2018-08-01 16:15:00,24,19,5,2018-08-01
2018-08-01 16:30:00,32,20,12,2018-08-01
2018-08-01 16:45:00,43,37,6,2018-08-01
2018-08-01 17:00:00,46,35,11,2018-08-01
2018-08-01 17:15:00,20,13,7,2018-08-01
2018-08-01 17:30:00,29,26,3,2018-08-01
2018-08-01 17:45:00,15,12,3,2018-08-01
2018-08-01 18:00:00,19,13,6,2018-08-01
2018-08-01 18:15:00,22,19,3,2018-08-01
2018-08-01 18:30:00,12,12,0,2018-08-01
2018-08-01 18:45:00,19,13,6,2018-08-01
2018-08-01 19:00:00,14,6,8,2018-08-01
2018-08-01 19:15:00,10,8,2,2018-08-01
2018-08-01 19:30:00,9,6,3,2018-08-01
2018-08-01 19:45:00,5,5,0,2018-08-01
2018-08-01 20:00:00,5,4,1,2018-08-01
2018-08-01 20:15:00,5,5,0,2018-08-01
2018-08-01 20:30:00,5,3,2,2018-08-01
2018-08-01 20:45:00,1,1,0,2018-08-01
2018-08-01 21:00:00,1,1,0,2018-08-01
2018-08-01 21:15:00,3,2,1,2018-08-01
2018-08-01 21:30:00,0,0,0,2018-08-01
2018-08-01 21:45:00,0,0,0,2018-08-01
2018-08-01 22:00:00,3,2,1,2018-08-01
2018-08-01 22:15:00,0,0,0,2018-08-01
2018-08-01 22:30:00,0,0,0,2018-08-01
2018-08-01 22:45:00,0,0,0,2018-08-01
2018-08-01 23:00:00,0,0,0,2018-08-01
2018-08-01 23:15:00,1,1,0,2018-08-01
2018-08-01 23:30:00,0,0,0,2018-08-01
2018-08-01 23:45:00,0,0,0,2018-08-01
2018-09-01 00:00:00,0,0,0,2018-09-01
2018-09-01 00:15:00,0,0,0,2018-09-01
2018-09-01 00:30:00,1,0,1,2018-09-01
2018-09-01 00:45:00,0,0,0,2018-09-01
2018-09-01 01:00:00,0,0,0,2018-09-01
2018-09-01 01:15:00,0,0,0,2018-09-01
2018-09-01 01:30:00,0,0,0,2018-09-01
2018-09-01 01:45:00,0,0,0,2018-09-01
2018-09-01 02:00:00,0,0,0,2018-09-01
2018-09-01 02:15:00,0,0,0,2018-09-01
2018-09-01 02:30:00,0,0,0,2018-09-01
2018-09-01 02:45:00,0,0,0,2018-09-01
2018-09-01 03:00:00,0,0,0,2018-09-01
2018-09-01 03:15:00,0,0,0,2018-09-01
2018-09-01 03:30:00,1,1,0,2018-09-01
2018-09-01 03:45:00,0,0,0,2018-09-01
2018-09-01 04:00:00,0,0,0,2018-09-01
2018-09-01 04:15:00,0,0,0,2018-09-01
2018-09-01 04:30:00,0,0,0,2018-09-01
2018-09-01 04:45:00,0,0,0,2018-09-01
2018-09-01 05:00:00,0,0,0,2018-09-01
2018-09-01 05:15:00,0,0,0,2018-09-01
2018-09-01 05:30:00,0,0,0,2018-09-01
2018-09-01 05:45:00,1,0,1,2018-09-01
2018-09-01 06:00:00,4,0,4,2018-09-01
2018-09-01 06:15:00,9,3,6,2018-09-01
2018-09-01 06:30:00,9,5,4,2018-09-01
2018-09-01 06:45:00,10,4,6,2018-09-01
2018-09-01 07:00:00,10,4,6,2018-09-01
2018-09-01 07:15:00,19,2,17,2018-09-01
2018-09-01 07:30:00,32,13,19,2018-09-01
2018-09-01 07:45:00,30,3,27,2018-09-01
2018-09-01 08:00:00,33,7,26,2018-09-01
2018-09-01 08:15:00,34,2,32,2018-09-01
2018-09-01 08:30:00,32,2,30,2018-09-01
2018-09-01 08:45:00,38,7,31,2018-09-01
2018-09-01 09:00:00,24,4,20,2018-09-01
2018-09-01 09:15:00,19,7,12,2018-09-01
2018-09-01 09:30:00,4,2,2,2018-09-01
2018-09-01 09:45:00,12,2,10,2018-09-01
2018-09-01 10:00:00,5,2,3,2018-09-01
2018-09-01 10:15:00,13,5,8,2018-09-01
2018-09-01 10:30:00,7,3,4,2018-09-01
2018-09-01 10:45:00,11,6,5,2018-09-01
2018-09-01 11:00:00,6,3,3,2018-09-01
2018-09-01 11:15:00,8,4,4,2018-09-01
2018-09-01 11:30:00,3,1,2,2018-09-01
2018-09-01 11:45:00,5,2,3,2018-09-01
2018-09-01 12:00:00,7,4,3,2018-09-01
2018-09-01 12:15:00,9,5,4,2018-09-01
2018-09-01 12:30:00,9,4,5,2018-09-01
2018-09-01 12:45:00,14,5,9,2018-09-01
2018-09-01 13:00:00,12,5,7,2018-09-01
2018-09-01 13:15:00,13,8,5,2018-09-01
2018-09-01 13:30:00,16,10,6,2018-09-01
2018-09-01 13:45:00,8,4,4,2018-09-01
2018-09-01 14:00:00,17,8,9,2018-09-01
2018-09-01 14:15:00,18,9,9,2018-09-01
2018-09-01 14:30:00,12,8,4,2018-09-01
2018-09-01 14:45:00,14,9,5,2018-09-01
2018-09-01 15:00:00,13,7,6,2018-09-01
2018-09-01 15:15:00,24,16,8,2018-09-01
2018-09-01 15:30:00,21,12,9,2018-09-01
2018-09-01 15:45:00,25,15,10,2018-09-01
2018-09-01 16:00:00,37,31,6,2018-09-01
2018-09-01 16:15:00,23,14,9,2018-09-01
2018-09-01 16:30:00,38,28,10,2018-09-01
2018-09-01 16:45:00,27,23,4,2018-09-01
2018-09-01 17:00:00,41,34,7,2018-09-01
2018-09-01 17:15:00,33,27,6,2018-09-01
2018-09-01 17:30:00,30,18,12,2018-09-01
2018-09-01 17:45:00,34,30,4,2018-09-01
2018-09-01 18:00:00,12,11,1,2018-09-01
2018-09-01 18:15:00,31,24,7,2018-09-01
2018-09-01 18:30:00,16,13,3,2018-09-01
2018-09-01 18:45:00,17,11,6,2018-09-01
2018-09-01 19:00:00,11,9,2,2018-09-01
2018-09-01 19:15:00,14,11,3,2018-09-01
2018-09-01 19:30:00,5,3,2,2018-09-01
2018-09-01 19:45:00,3,1,2,2018-09-01
2018-09-01 20:00:00,7,5,2,2018-09-01
2018-09-01 20:15:00,1,1,0,2018-09-01
2018-09-01 20:30:00,3,3,0,2018-09-01
2018-09-01 20:45:00,1,1,0,2018-09-01
2018-09-01 21:00:00,0,0,0,2018-09-01
2018-09-01 21:15:00,1,1,0,2018-09-01
2018-09-01 21:30:00,4,1,3,2018-09-01
2018-09-01 21:45:00,1,1,0,2018-09-01
2018-09-01 22:00:00,0,0,0,2018-09-01
2018-09-01 22:15:00,2,1,1,2018-09-01
2018-09-01 22:30:00,2,1,1,2018-09-01
2018-09-01 22:45:00,0,0,0,2018-09-01
2018-09-01 23:00:00,0,0,0,2018-09-01
2018-09-01 23:15:00,0,0,0,2018-09-01
2018-09-01 23:30:00,0,0,0,2018-09-01
2018-09-01 23:45:00,0,0,0,2018-09-01
2018-10-01 00:00:00,0,0,0,2018-10-01
2018-10-01 00:15:00,0,0,0,2018-10-01
2018-10-01 00:30:00,1,0,1,2018-10-01
2018-10-01 00:45:00,0,0,0,2018-10-01
2018-10-01 01:00:00,0,0,0,2018-10-01
2018-10-01 01:15:00,0,0,0,2018-10-01
2018-10-01 01:30:00,0,0,0,2018-10-01
2018-10-01 01:45:00,0,0,0,2018-10-01
2018-10-01 02:00:00,0,0,0,2018-10-01
2018-10-01 02:15:00,0,0,0,2018-10-01
2018-10-01 02:30:00,0,0,0,2018-10-01
2018-10-01 02:45:00,0,0,0,2018-10-01
2018-10-01 03:00:00,0,0,0,2018-10-01
2018-10-01 03:15:00,0,0,0,2018-10-01
2018-10-01 03:30:00,0,0,0,2018-10-01
2018-10-01 03:45:00,0,0,0,2018-10-01
2018-10-01 04:00:00,0,0,0,2018-10-01
2018-10-01 04:15:00,0,0,0,2018-10-01
2018-10-01 04:30:00,0,0,0,2018-10-01
2018-10-01 04:45:00,0,0,0,2018-10-01
2018-10-01 05:00:00,0,0,0,2018-10-01
2018-10-01 05:15:00,0,0,0,2018-10-01
2018-10-01 05:30:00,1,0,1,2018-10-01
2018-10-01 05:45:00,1,0,1,2018-10-01
2018-10-01 06:00:00,3,0,3,2018-10-01
2018-10-01 06:15:00,7,1,6,2018-10-01
2018-10-01 06:30:00,3,2,1,2018-10-01
2018-10-01 06:45:00,10,6,4,2018-10-01
2018-10-01 07:00:00,16,6,10,2018-10-01
2018-10-01 07:15:00,12,3,9,2018-10-01
2018-10-01 07:30:00,28,9,19,2018-10-01
2018-10-01 07:45:00,24,4,20,2018-10-01
2018-10-01 08:00:00,34,3,31,2018-10-01
2018-10-01 08:15:00,32,6,26,2018-10-01
2018-10-01 08:30:00,43,7,36,2018-10-01
2018-10-01 08:45:00,41,5,36,2018-10-01
2018-10-01 09:00:00,22,6,16,2018-10-01
2018-10-01 09:15:00,19,6,13,2018-10-01
2018-10-01 09:30:00,9,5,4,2018-10-01
2018-10-01 09:45:00,8,4,4,2018-10-01
2018-10-01 10:00:00,9,4,5,2018-10-01
2018-10-01 10:15:00,10,2,8,2018-10-01
2018-10-01 10:30:00,10,6,4,2018-10-01
2018-10-01 10:45:00,14,6,8,2018-10-01
2018-10-01 11:00:00,6,3,3,2018-10-01
2018-10-01 11:15:00,8,4,4,2018-10-01
2018-10-01 11:30:00,6,3,3,2018-10-01
2018-10-01 11:45:00,17,5,12,2018-10-01
2018-10-01 12:00:00,13,8,5,2018-10-01
2018-10-01 12:15:00,9,4,5,2018-10-01
2018-10-01 12:30:00,12,7,5,2018-10-01
2018-10-01 12:45:00,16,5,11,2018-10-01
2018-10-01 13:00:00,6,6,0,2018-10-01
2018-10-01 13:15:00,11,4,7,2018-10-01
2018-10-01 13:30:00,7,4,3,2018-10-01
2018-10-01 13:45:00,17,9,8,2018-10-01
2018-10-01 14:00:00,8,4,4,2018-10-01
2018-10-01 14:15:00,15,6,9,2018-10-01
2018-10-01 14:30:00,21,11,10,2018-10-01
2018-10-01 14:45:00,22,11,11,2018-10-01
2018-10-01 15:00:00,25,18,7,2018-10-01
2018-10-01 15:15:00,14,10,4,2018-10-01
2018-10-01 15:30:00,19,9,10,2018-10-01
2018-10-01 15:45:00,28,13,15,2018-10-01
2018-10-01 16:00:00,31,23,8,2018-10-01
2018-10-01 16:15:00,27,23,4,2018-10-01
2018-10-01 16:30:00,36,28,8,2018-10-01
2018-10-01 16:45:00,35,22,13,2018-10-01
2018-10-01 17:00:00,29,23,6,2018-10-01
2018-10-01 17:15:00,26,17,9,2018-10-01
2018-10-01 17:30:00,30,25,5,2018-10-01
2018-10-01 17:45:00,24,20,4,2018-10-01
2018-10-01 18:00:00,24,17,7,2018-10-01
2018-10-01 18:15:00,13,7,6,2018-10-01
2018-10-01 18:30:00,18,15,3,2018-10-01
2018-10-01 18:45:00,25,18,7,2018-10-01
2018-10-01 19:00:00,11,9,2,2018-10-01
2018-10-01 19:15:00,9,7,2,2018-10-01
2018-10-01 19:30:00,5,5,0,2018-10-01
2018-10-01 19:45:00,4,1,3,2018-10-01
2018-10-01 20:00:00,8,6,2,2018-10-01
2018-10-01 20:15:00,3,3,0,2018-10-01
2018-10-01 20:30:00,4,2,2,2018-10-01
2018-10-01 20:45:00,6,4,2,2018-10-01
2018-10-01 21:00:00,5,2,3,2018-10-01
2018-10-01 21:15:00,2,0,2,2018-10-01
2018-10-01 21:30:00,1,1,0,2018-10-01
2018-10-01 21:45:00,5,2,3,2018-10-01
2018-10-01 22:00:00,1,1,0,2018-10-01
2018-10-01 22:15:00,0,0,0,2018-10-01
2018-10-01 22:30:00,1,1,0,2018-10-01
2018-10-01 22:45:00,0,0,0,2018-10-01
2018-10-01 23:00:00,0,0,0,2018-10-01
2018-10-01 23:15:00,0,0,0,2018-10-01
2018-10-01 23:30:00,0,0,0,2018-10-01
2018-10-01 23:45:00,0,0,0,2018-10-01
2018-11-01 00:00:00,1,1,0,2018-11-01
2018-11-01 00:15:00,0,0,0,2018-11-01
2018-11-01 00:30:00,0,0,0,2018-11-01
2018-11-01 00:45:00,0,0,0,2018-11-01
2018-11-01 01:00:00,0,0,0,2018-11-01
2018-11-01 01:15:00,0,0,0,2018-11-01
2018-11-01 01:30:00,0,0,0,2018-11-01
2018-11-01 01:45:00,0,0,0,2018-11-01
2018-11-01 02:00:00,0,0,0,2018-11-01
2018-11-01 02:15:00,0,0,0,2018-11-01
2018-11-01 02:30:00,0,0,0,2018-11-01
2018-11-01 02:45:00,0,0,0,2018-11-01
2018-11-01 03:00:00,0,0,0,2018-11-01
2018-11-01 03:15:00,0,0,0,2018-11-01
2018-11-01 03:30:00,0,0,0,2018-11-01
2018-11-01 03:45:00,0,0,0,2018-11-01
2018-11-01 04:00:00,0,0,0,2018-11-01
2018-11-01 04:15:00,0,0,0,2018-11-01
2018-11-01 04:30:00,0,0,0,2018-11-01
2018-11-01 04:45:00,0,0,0,2018-11-01
2018-11-01 05:00:00,0,0,0,2018-11-01
2018-11-01 05:15:00,0,0,0,2018-11-01
2018-11-01 05:30:00,0,0,0,2018-11-01
2018-11-01 05:45:00,1,0,1,2018-11-01
2018-11-01 06:00:00,7,0,7,2018-11-01
2018-11-01 06:15:00,3,0,3,2018-11-01
2018-11-01 06:30:00,5,2,3,2018-11-01
2018-11-01 06:45:00,8,4,4,2018-11-01
2018-11-01 07:00:00,12,9,3,2018-11-01
2018-11-01 07:15:00,17,3,14,2018-11-01
2018-11-01 07:30:00,32,13,19,2018-11-01
2018-11-01 07:45:00,32,7,25,2018-11-01
2018-11-01 08:00:00,50,9,41,2018-11-01
2018-11-01 08:15:00,43,9,34,2018-11-01
2018-11-01 08:30:00,48,9,39,2018-11-01
2018-11-01 08:45:00,43,3,40,2018-11-01
2018-11-01 09:00:00,40,10,30,2018-11-01
2018-11-01 09:15:00,21,4,17,2018-11-01
2018-11-01 09:30:00,11,3,8,2018-11-01
2018-11-01 09:45:00,11,4,7,2018-11-01
2018-11-01 10:00:00,9,2,7,2018-11-01
2018-11-01 10:15:00,10,5,5,2018-11-01
2018-11-01 10:30:00,5,4,1,2018-11-01
2018-11-01 10:45:00,8,4,4,2018-11-01
2018-11-01 11:00:00,7,5,2,2018-11-01
2018-11-01 11:15:00,9,2,7,2018-11-01
2018-11-01 11:30:00,10,4,6,2018-11-01
2018-11-01 11:45:00,13,10,3,2018-11-01
2018-11-01 12:00:00,12,2,10,2018-11-01
2018-11-01 12:15:00,18,9,9,2018-11-01
2018-11-01 12:30:00,6,4,2,2018-11-01
2018-11-01 12:45:00,14,8,6,2018-11-01
2018-11-01 13:00:00,12,8,4,2018-11-01
2018-11-01 13:15:00,13,6,7,2018-11-01
2018-11-01 13:30:00,8,2,6,2018-11-01
2018-11-01 13:45:00,13,6,7,2018-11-01
2018-11-01 14:00:00,13,7,6,2018-11-01
2018-11-01 14:15:00,19,10,9,2018-11-01
2018-11-01 14:30:00,18,12,6,2018-11-01
2018-11-01 14:45:00,23,13,10,2018-11-01
2018-11-01 15:00:00,40,24,16,2018-11-01
2018-11-01 15:15:00,24,16,8,2018-11-01
2018-11-01 15:30:00,32,25,7,2018-11-01
2018-11-01 15:45:00,18,15,3,2018-11-01
2018-11-01 16:00:00,22,12,10,2018-11-01
2018-11-01 16:15:00,26,14,12,2018-11-01
2018-11-01 16:30:00,36,26,10,2018-11-01
2018-11-01 16:45:00,42,25,17,2018-11-01
2018-11-01 17:00:00,46,31,15,2018-11-01
2018-11-01 17:15:00,28,20,8,2018-11-01
2018-11-01 17:30:00,32,23,9,2018-11-01
2018-11-01 17:45:00,27,19,8,2018-11-01
2018-11-01 18:00:00,24,20,4,2018-11-01
2018-11-01 18:15:00,25,20,5,2018-11-01
2018-11-01 18:30:00,22,20,2,2018-11-01
2018-11-01 18:45:00,20,15,5,2018-11-01
2018-11-01 19:00:00,3,1,2,2018-11-01
2018-11-01 19:15:00,8,4,4,2018-11-01
2018-11-01 19:30:00,12,9,3,2018-11-01
2018-11-01 19:45:00,7,6,1,2018-11-01
2018-11-01 20:00:00,7,3,4,2018-11-01
2018-11-01 20:15:00,5,4,1,2018-11-01
2018-11-01 20:30:00,4,2,2,2018-11-01
2018-11-01 20:45:00,2,2,0,2018-11-01
2018-11-01 21:00:00,4,1,3,2018-11-01
2018-11-01 21:15:00,2,0,2,2018-11-01
2018-11-01 21:30:00,1,0,1,2018-11-01
2018-11-01 21:45:00,3,1,2,2018-11-01
2018-11-01 22:00:00,7,3,4,2018-11-01
2018-11-01 22:15:00,2,0,2,2018-11-01
2018-11-01 22:30:00,4,2,2,2018-11-01
2018-11-01 22:45:00,2,1,1,2018-11-01
2018-11-01 23:00:00,2,0,2,2018-11-01
2018-11-01 23:15:00,3,1,2,2018-11-01
2018-11-01 23:30:00,2,2,0,2018-11-01
2018-11-01 23:45:00,1,0,1,2018-11-01
2018-12-01 00:00:00,0,0,0,2018-12-01
2018-12-01 00:15:00,0,0,0,2018-12-01
2018-12-01 00:30:00,0,0,0,2018-12-01
2018-12-01 00:45:00,0,0,0,2018-12-01
2018-12-01 01:00:00,0,0,0,2018-12-01
2018-12-01 01:15:00,0,0,0,2018-12-01
2018-12-01 01:30:00,0,0,0,2018-12-01
2018-12-01 01:45:00,1,1,0,2018-12-01
2018-12-01 02:00:00,0,0,0,2018-12-01
2018-12-01 02:15:00,0,0,0,2018-12-01
2018-12-01 02:30:00,1,1,0,2018-12-01
2018-12-01 02:45:00,0,0,0,2018-12-01
2018-12-01 03:00:00,0,0,0,2018-12-01
2018-12-01 03:15:00,0,0,0,2018-12-01
2018-12-01 03:30:00,0,0,0,2018-12-01
2018-12-01 03:45:00,0,0,0,2018-12-01
