time,Kennedybruecke (Nord) Ri. Innenstadt,Kennedybruecke (Nord) Ri. Beuel,days
2018-06-01 23:30:00,6,4,2018-06-01
2018-06-01 23:45:00,6,1,2018-06-01
2018-07-01 00:00:00,3,1,2018-07-01
2018-07-01 00:15:00,3,5,2018-07-01
2018-07-01 00:30:00,5,0,2018-07-01
2018-07-01 00:45:00,2,0,2018-07-01
2018-07-01 01:00:00,1,1,2018-07-01
2018-07-01 01:15:00,3,1,2018-07-01
2018-07-01 01:30:00,2,0,2018-07-01
2018-07-01 01:45:00,1,0,2018-07-01
2018-07-01 02:00:00,3,1,2018-07-01
2018-07-01 02:15:00,0,1,2018-07-01
2018-07-01 02:30:00,3,0,2018-07-01
2018-07-01 02:45:00,1,0,2018-07-01
2018-07-01 03:00:00,1,1,2018-07-01
2018-07-01 03:15:00,1,1,2018-07-01
2018-07-01 03:30:00,1,0,2018-07-01
2018-07-01 03:45:00,1,1,2018-07-01
2018-07-01 04:00:00,1,0,2018-07-01
2018-07-01 04:15:00,0,0,2018-07-01
2018-07-01 04:30:00,1,1,2018-07-01
2018-07-01 04:45:00,0,0,2018-07-01
2018-07-01 05:00:00,1,1,2018-07-01
2018-07-01 05:15:00,1,0,2018-07-01
2018-07-01 05:30:00,3,0,2018-07-01
2018-07-01 05:45:00,0,0,2018-07-01
2018-07-01 06:00:00,0,3,2018-07-01
2018-07-01 06:15:00,2,0,2018-07-01
2018-07-01 06:30:00,0,1,2018-07-01
2018-07-01 06:45:00,0,0,2018-07-01
2018-07-01 07:00:00,3,2,2018-07-01
2018-07-01 07:15:00,1,0,2018-07-01
2018-07-01 07:30:00,3,0,2018-07-01
2018-07-01 07:45:00,3,0,2018-07-01
2018-07-01 08:00:00,1,0,2018-07-01
2018-07-01 08:15:00,0,1,2018-07-01
2018-07-01 08:30:00,4,0,2018-07-01
2018-07-01 08:45:00,6,5,2018-07-01
2018-07-01 09:00:00,6,2,2018-07-01
2018-07-01 09:15:00,7,3,2018-07-01
2018-07-01 09:30:00,10,1,2018-07-01
2018-07-01 09:45:00,5,1,2018-07-01
2018-07-01 10:00:00,5,1,2018-07-01
2018-07-01 10:15:00,5,3,2018-07-01
2018-07-01 10:30:00,7,2,2018-07-01
2018-07-01 10:45:00,21,3,2018-07-01
2018-07-01 11:00:00,12,5,2018-07-01
2018-07-01 11:15:00,15,4,2018-07-01
2018-07-01 11:30:00,19,0,2018-07-01
2018-07-01 11:45:00,11,0,2018-07-01
2018-07-01 12:00:00,13,5,2018-07-01
2018-07-01 12:15:00,18,5,2018-07-01
2018-07-01 12:30:00,11,14,2018-07-01
2018-07-01 12:45:00,12,5,2018-07-01
2018-07-01 13:00:00,21,5,2018-07-01
2018-07-01 13:15:00,12,7,2018-07-01
2018-07-01 13:30:00,24,3,2018-07-01
2018-07-01 13:45:00,22,9,2018-07-01
2018-07-01 14:00:00,31,9,2018-07-01
2018-07-01 14:15:00,20,8,2018-07-01
2018-07-01 14:30:00,21,10,2018-07-01
2018-07-01 14:45:00,41,14,2018-07-01
2018-07-01 15:00:00,22,4,2018-07-01
2018-07-01 15:15:00,33,7,2018-07-01
2018-07-01 15:30:00,14,8,2018-07-01
2018-07-01 15:45:00,30,4,2018-07-01
2018-07-01 16:00:00,32,9,2018-07-01
2018-07-01 16:15:00,25,8,2018-07-01
2018-07-01 16:30:00,24,4,2018-07-01
2018-07-01 16:45:00,21,13,2018-07-01
2018-07-01 17:00:00,11,10,2018-07-01
2018-07-01 17:15:00,18,2,2018-07-01
2018-07-01 17:30:00,13,4,2018-07-01
2018-07-01 17:45:00,15,7,2018-07-01
2018-07-01 18:00:00,21,3,2018-07-01
2018-07-01 18:15:00,9,2,2018-07-01
2018-07-01 18:30:00,9,5,2018-07-01
2018-07-01 18:45:00,18,2,2018-07-01
2018-07-01 19:00:00,13,6,2018-07-01
2018-07-01 19:15:00,11,3,2018-07-01
2018-07-01 19:30:00,4,3,2018-07-01
2018-07-01 19:45:00,6,1,2018-07-01
2018-07-01 20:00:00,9,1,2018-07-01
2018-07-01 20:15:00,4,5,2018-07-01
2018-07-01 20:30:00,2,5,2018-07-01
2018-07-01 20:45:00,4,0,2018-07-01
2018-07-01 21:00:00,7,2,2018-07-01
2018-07-01 21:15:00,5,6,2018-07-01
2018-07-01 21:30:00,0,8,2018-07-01
2018-07-01 21:45:00,10,2,2018-07-01
2018-07-01 22:00:00,5,1,2018-07-01
2018-07-01 22:15:00,3,2,2018-07-01
2018-07-01 22:30:00,5,2,2018-07-01
2018-07-01 22:45:00,4,1,2018-07-01
2018-07-01 23:00:00,1,0,2018-07-01
2018-07-01 23:15:00,0,1,2018-07-01
2018-07-01 23:30:00,3,1,2018-07-01
2018-07-01 23:45:00,1,0,2018-07-01
2018-08-01 00:00:00,0,0,2018-08-01
2018-08-01 00:15:00,2,0,2018-08-01
2018-08-01 00:30:00,0,0,2018-08-01
2018-08-01 00:45:00,0,0,2018-08-01
2018-08-01 01:00:00,0,0,2018-08-01
2018-08-01 01:15:00,0,0,2018-08-01
2018-08-01 01:30:00,0,0,2018-08-01
2018-08-01 01:45:00,0,0,2018-08-01
2018-08-01 02:00:00,0,0,2018-08-01
2018-08-01 02:15:00,0,1,2018-08-01
2018-08-01 02:30:00,0,0,2018-08-01
2018-08-01 02:45:00,0,0,2018-08-01
2018-08-01 03:00:00,1,0,2018-08-01
2018-08-01 03:15:00,0,0,2018-08-01
2018-08-01 03:30:00,0,1,2018-08-01
2018-08-01 03:45:00,1,0,2018-08-01
2018-08-01 04:00:00,0,0,2018-08-01
2018-08-01 04:15:00,2,0,2018-08-01
2018-08-01 04:30:00,1,0,2018-08-01
2018-08-01 04:45:00,1,1,2018-08-01
2018-08-01 05:00:00,2,0,2018-08-01
2018-08-01 05:15:00,2,0,2018-08-01
2018-08-01 05:30:00,5,1,2018-08-01
2018-08-01 05:45:00,10,1,2018-08-01
2018-08-01 06:00:00,11,0,2018-08-01
2018-08-01 06:15:00,13,0,2018-08-01
2018-08-01 06:30:00,32,6,2018-08-01
2018-08-01 06:45:00,38,1,2018-08-01
2018-08-01 07:00:00,42,7,2018-08-01
2018-08-01 07:15:00,59,4,2018-08-01
2018-08-01 07:30:00,72,14,2018-08-01
2018-08-01 07:45:00,91,14,2018-08-01
2018-08-01 08:00:00,76,11,2018-08-01
2018-08-01 08:15:00,80,8,2018-08-01
2018-08-01 08:30:00,77,15,2018-08-01
2018-08-01 08:45:00,78,19,2018-08-01
2018-08-01 09:00:00,31,4,2018-08-01
2018-08-01 09:15:00,29,2,2018-08-01
2018-08-01 09:30:00,44,4,2018-08-01
2018-08-01 09:45:00,29,10,2018-08-01
2018-08-01 10:00:00,38,7,2018-08-01
2018-08-01 10:15:00,26,5,2018-08-01
2018-08-01 10:30:00,19,7,2018-08-01
2018-08-01 10:45:00,22,2,2018-08-01
2018-08-01 11:00:00,10,3,2018-08-01
2018-08-01 11:15:00,16,6,2018-08-01
2018-08-01 11:30:00,16,3,2018-08-01
2018-08-01 11:45:00,14,9,2018-08-01
2018-08-01 12:00:00,11,8,2018-08-01
2018-08-01 12:15:00,10,6,2018-08-01
2018-08-01 12:30:00,28,8,2018-08-01
2018-08-01 12:45:00,18,3,2018-08-01
2018-08-01 13:00:00,18,13,2018-08-01
2018-08-01 13:15:00,27,10,2018-08-01
2018-08-01 13:30:00,20,3,2018-08-01
2018-08-01 13:45:00,20,6,2018-08-01
2018-08-01 14:00:00,19,4,2018-08-01
2018-08-01 14:15:00,26,10,2018-08-01
2018-08-01 14:30:00,23,4,2018-08-01
2018-08-01 14:45:00,19,9,2018-08-01
2018-08-01 15:00:00,16,11,2018-08-01
2018-08-01 15:15:00,12,7,2018-08-01
2018-08-01 15:30:00,15,11,2018-08-01
2018-08-01 15:45:00,30,10,2018-08-01
2018-08-01 16:00:00,23,12,2018-08-01
2018-08-01 16:15:00,35,15,2018-08-01
2018-08-01 16:30:00,30,11,2018-08-01
2018-08-01 16:45:00,35,9,2018-08-01
2018-08-01 17:00:00,24,14,2018-08-01
2018-08-01 17:15:00,36,9,2018-08-01
2018-08-01 17:30:00,29,16,2018-08-01
2018-08-01 17:45:00,29,10,2018-08-01
2018-08-01 18:00:00,29,7,2018-08-01
2018-08-01 18:15:00,33,7,2018-08-01
2018-08-01 18:30:00,24,9,2018-08-01
2018-08-01 18:45:00,21,12,2018-08-01
2018-08-01 19:00:00,28,9,2018-08-01
2018-08-01 19:15:00,22,9,2018-08-01
2018-08-01 19:30:00,21,7,2018-08-01
2018-08-01 19:45:00,20,2,2018-08-01
2018-08-01 20:00:00,19,5,2018-08-01
2018-08-01 20:15:00,14,4,2018-08-01
2018-08-01 20:30:00,10,6,2018-08-01
2018-08-01 20:45:00,9,1,2018-08-01
2018-08-01 21:00:00,17,2,2018-08-01
2018-08-01 21:15:00,20,13,2018-08-01
2018-08-01 21:30:00,2,0,2018-08-01
2018-08-01 21:45:00,8,1,2018-08-01
2018-08-01 22:00:00,9,2,2018-08-01
2018-08-01 22:15:00,14,3,2018-08-01
2018-08-01 22:30:00,9,0,2018-08-01
2018-08-01 22:45:00,3,1,2018-08-01
2018-08-01 23:00:00,2,2,2018-08-01
2018-08-01 23:15:00,4,2,2018-08-01
2018-08-01 23:30:00,1,1,2018-08-01
2018-08-01 23:45:00,1,0,2018-08-01
2018-09-01 00:00:00,1,0,2018-09-01
2018-09-01 00:15:00,0,0,2018-09-01
2018-09-01 00:30:00,1,1,2018-09-01
2018-09-01 00:45:00,1,0,2018-09-01
2018-09-01 01:00:00,0,1,2018-09-01
2018-09-01 01:15:00,0,1,2018-09-01
2018-09-01 01:30:00,0,0,2018-09-01
2018-09-01 01:45:00,0,0,2018-09-01
2018-09-01 02:00:00,1,0,2018-09-01
2018-09-01 02:15:00,0,0,2018-09-01
2018-09-01 02:30:00,0,0,2018-09-01
2018-09-01 02:45:00,2,0,2018-09-01
2018-09-01 03:00:00,0,0,2018-09-01
2018-09-01 03:15:00,0,0,2018-09-01
2018-09-01 03:30:00,0,0,2018-09-01
2018-09-01 03:45:00,0,0,2018-09-01
2018-09-01 04:00:00,0,0,2018-09-01
2018-09-01 04:15:00,0,0,2018-09-01
2018-09-01 04:30:00,2,1,2018-09-01
2018-09-01 04:45:00,2,0,2018-09-01
2018-09-01 05:00:00,1,0,2018-09-01
2018-09-01 05:15:00,1,0,2018-09-01
2018-09-01 05:30:00,10,3,2018-09-01
2018-09-01 05:45:00,4,2,2018-09-01
2018-09-01 06:00:00,12,0,2018-09-01
2018-09-01 06:15:00,24,0,2018-09-01
2018-09-01 06:30:00,21,5,2018-09-01
2018-09-01 06:45:00,42,4,2018-09-01
2018-09-01 07:00:00,38,2,2018-09-01
2018-09-01 07:15:00,67,2,2018-09-01
2018-09-01 07:30:00,77,17,2018-09-01
2018-09-01 07:45:00,93,11,2018-09-01
2018-09-01 08:00:00,80,14,2018-09-01
2018-09-01 08:15:00,78,22,2018-09-01
2018-09-01 08:30:00,71,8,2018-09-01
2018-09-01 08:45:00,56,7,2018-09-01
2018-09-01 09:00:00,41,8,2018-09-01
2018-09-01 09:15:00,32,4,2018-09-01
2018-09-01 09:30:00,31,6,2018-09-01
2018-09-01 09:45:00,32,8,2018-09-01
2018-09-01 10:00:00,31,5,2018-09-01
2018-09-01 10:15:00,22,4,2018-09-01
2018-09-01 10:30:00,24,5,2018-09-01
2018-09-01 10:45:00,20,4,2018-09-01
2018-09-01 11:00:00,21,2,2018-09-01
2018-09-01 11:15:00,20,1,2018-09-01
2018-09-01 11:30:00,16,2,2018-09-01
2018-09-01 11:45:00,21,6,2018-09-01
2018-09-01 12:00:00,14,1,2018-09-01
2018-09-01 12:15:00,24,7,2018-09-01
2018-09-01 12:30:00,22,7,2018-09-01
2018-09-01 12:45:00,14,9,2018-09-01
2018-09-01 13:00:00,13,10,2018-09-01
2018-09-01 13:15:00,15,8,2018-09-01
2018-09-01 13:30:00,20,5,2018-09-01
2018-09-01 13:45:00,21,7,2018-09-01
2018-09-01 14:00:00,20,4,2018-09-01
2018-09-01 14:15:00,20,5,2018-09-01
2018-09-01 14:30:00,22,7,2018-09-01
2018-09-01 14:45:00,27,7,2018-09-01
2018-09-01 15:00:00,20,6,2018-09-01
2018-09-01 15:15:00,16,4,2018-09-01
2018-09-01 15:30:00,21,8,2018-09-01
2018-09-01 15:45:00,36,14,2018-09-01
2018-09-01 16:00:00,39,9,2018-09-01
2018-09-01 16:15:00,25,18,2018-09-01
2018-09-01 16:30:00,37,10,2018-09-01
2018-09-01 16:45:00,39,13,2018-09-01
2018-09-01 17:00:00,36,15,2018-09-01
2018-09-01 17:15:00,35,9,2018-09-01
2018-09-01 17:30:00,27,12,2018-09-01
2018-09-01 17:45:00,43,4,2018-09-01
2018-09-01 18:00:00,32,9,2018-09-01
2018-09-01 18:15:00,23,16,2018-09-01
2018-09-01 18:30:00,20,5,2018-09-01
2018-09-01 18:45:00,35,8,2018-09-01
2018-09-01 19:00:00,26,8,2018-09-01
2018-09-01 19:15:00,22,5,2018-09-01
2018-09-01 19:30:00,20,7,2018-09-01
2018-09-01 19:45:00,30,10,2018-09-01
2018-09-01 20:00:00,18,7,2018-09-01
2018-09-01 20:15:00,15,4,2018-09-01
2018-09-01 20:30:00,9,3,2018-09-01
2018-09-01 20:45:00,12,3,2018-09-01
2018-09-01 21:00:00,16,9,2018-09-01
2018-09-01 21:15:00,6,1,2018-09-01
2018-09-01 21:30:00,9,4,2018-09-01
2018-09-01 21:45:00,16,2,2018-09-01
2018-09-01 22:00:00,6,8,2018-09-01
2018-09-01 22:15:00,9,4,2018-09-01
2018-09-01 22:30:00,11,4,2018-09-01
2018-09-01 22:45:00,3,1,2018-09-01
2018-09-01 23:00:00,6,1,2018-09-01
2018-09-01 23:15:00,3,2,2018-09-01
2018-09-01 23:30:00,1,0,2018-09-01
2018-09-01 23:45:00,0,0,2018-09-01
2018-10-01 00:00:00,2,0,2018-10-01
2018-10-01 00:15:00,3,0,2018-10-01
2018-10-01 00:30:00,0,0,2018-10-01
2018-10-01 00:45:00,0,0,2018-10-01
2018-10-01 01:00:00,1,1,2018-10-01
2018-10-01 01:15:00,1,1,2018-10-01
2018-10-01 01:30:00,0,0,2018-10-01
2018-10-01 01:45:00,0,0,2018-10-01
2018-10-01 02:00:00,0,0,2018-10-01
2018-10-01 02:15:00,0,0,2018-10-01
2018-10-01 02:30:00,0,0,2018-10-01
2018-10-01 02:45:00,0,0,2018-10-01
2018-10-01 03:00:00,1,0,2018-10-01
2018-10-01 03:15:00,0,0,2018-10-01
2018-10-01 03:30:00,0,0,2018-10-01
2018-10-01 03:45:00,1,0,2018-10-01
2018-10-01 04:00:00,0,0,2018-10-01
2018-10-01 04:15:00,0,0,2018-10-01
2018-10-01 04:30:00,2,0,2018-10-01
2018-10-01 04:45:00,0,0,2018-10-01
2018-10-01 05:00:00,0,0,2018-10-01
2018-10-01 05:15:00,1,0,2018-10-01
2018-10-01 05:30:00,3,1,2018-10-01
2018-10-01 05:45:00,7,1,2018-10-01
2018-10-01 06:00:00,11,2,2018-10-01
2018-10-01 06:15:00,18,2,2018-10-01
2018-10-01 06:30:00,21,2,2018-10-01
2018-10-01 06:45:00,38,6,2018-10-01
2018-10-01 07:00:00,34,6,2018-10-01
2018-10-01 07:15:00,46,3,2018-10-01
2018-10-01 07:30:00,75,15,2018-10-01
2018-10-01 07:45:00,73,9,2018-10-01
2018-10-01 08:00:00,77,9,2018-10-01
2018-10-01 08:15:00,76,14,2018-10-01
2018-10-01 08:30:00,79,14,2018-10-01
2018-10-01 08:45:00,65,26,2018-10-01
2018-10-01 09:00:00,42,5,2018-10-01
2018-10-01 09:15:00,30,9,2018-10-01
2018-10-01 09:30:00,22,6,2018-10-01
2018-10-01 09:45:00,34,11,2018-10-01
2018-10-01 10:00:00,16,6,2018-10-01
2018-10-01 10:15:00,26,4,2018-10-01
2018-10-01 10:30:00,23,7,2018-10-01
2018-10-01 10:45:00,22,3,2018-10-01
2018-10-01 11:00:00,11,6,2018-10-01
2018-10-01 11:15:00,12,2,2018-10-01
2018-10-01 11:30:00,20,8,2018-10-01
2018-10-01 11:45:00,26,1,2018-10-01
2018-10-01 12:00:00,20,5,2018-10-01
2018-10-01 12:15:00,18,3,2018-10-01
2018-10-01 12:30:00,18,8,2018-10-01
2018-10-01 12:45:00,23,6,2018-10-01
2018-10-01 13:00:00,18,7,2018-10-01
2018-10-01 13:15:00,15,3,2018-10-01
2018-10-01 13:30:00,21,6,2018-10-01
2018-10-01 13:45:00,24,4,2018-10-01
2018-10-01 14:00:00,15,3,2018-10-01
2018-10-01 14:15:00,19,7,2018-10-01
2018-10-01 14:30:00,23,7,2018-10-01
2018-10-01 14:45:00,19,4,2018-10-01
2018-10-01 15:00:00,23,10,2018-10-01
2018-10-01 15:15:00,22,11,2018-10-01
2018-10-01 15:30:00,21,9,2018-10-01
2018-10-01 15:45:00,21,10,2018-10-01
2018-10-01 16:00:00,29,9,2018-10-01
2018-10-01 16:15:00,39,12,2018-10-01
2018-10-01 16:30:00,31,18,2018-10-01
2018-10-01 16:45:00,31,7,2018-10-01
2018-10-01 17:00:00,33,10,2018-10-01
2018-10-01 17:15:00,38,13,2018-10-01
2018-10-01 17:30:00,40,11,2018-10-01
2018-10-01 17:45:00,21,16,2018-10-01
2018-10-01 18:00:00,34,8,2018-10-01
2018-10-01 18:15:00,33,14,2018-10-01
2018-10-01 18:30:00,22,12,2018-10-01
2018-10-01 18:45:00,29,3,2018-10-01
2018-10-01 19:00:00,31,6,2018-10-01
2018-10-01 19:15:00,24,8,2018-10-01
2018-10-01 19:30:00,13,8,2018-10-01
2018-10-01 19:45:00,20,11,2018-10-01
2018-10-01 20:00:00,20,5,2018-10-01
2018-10-01 20:15:00,16,7,2018-10-01
2018-10-01 20:30:00,14,4,2018-10-01
2018-10-01 20:45:00,13,5,2018-10-01
2018-10-01 21:00:00,13,2,2018-10-01
2018-10-01 21:15:00,11,4,2018-10-01
2018-10-01 21:30:00,7,2,2018-10-01
2018-10-01 21:45:00,12,13,2018-10-01
2018-10-01 22:00:00,8,5,2018-10-01
2018-10-01 22:15:00,7,2,2018-10-01
2018-10-01 22:30:00,8,7,2018-10-01
2018-10-01 22:45:00,6,4,2018-10-01
2018-10-01 23:00:00,9,8,2018-10-01
2018-10-01 23:15:00,1,2,2018-10-01
2018-10-01 23:30:00,5,3,2018-10-01
2018-10-01 23:45:00,1,1,2018-10-01
2018-11-01 00:00:00,1,1,2018-11-01
2018-11-01 00:15:00,0,0,2018-11-01
2018-11-01 00:30:00,0,0,2018-11-01
2018-11-01 00:45:00,1,0,2018-11-01
2018-11-01 01:00:00,0,1,2018-11-01
2018-11-01 01:15:00,1,0,2018-11-01
2018-11-01 01:30:00,0,0,2018-11-01
2018-11-01 01:45:00,2,0,2018-11-01
2018-11-01 02:00:00,0,0,2018-11-01
2018-11-01 02:15:00,0,0,2018-11-01
2018-11-01 02:30:00,0,1,2018-11-01
2018-11-01 02:45:00,1,0,2018-11-01
2018-11-01 03:00:00,0,0,2018-11-01
2018-11-01 03:15:00,0,0,2018-11-01
2018-11-01 03:30:00,0,0,2018-11-01
2018-11-01 03:45:00,1,0,2018-11-01
2018-11-01 04:00:00,1,0,2018-11-01
2018-11-01 04:15:00,1,0,2018-11-01
2018-11-01 04:30:00,2,0,2018-11-01
2018-11-01 04:45:00,1,1,2018-11-01
2018-11-01 05:00:00,0,0,2018-11-01
2018-11-01 05:15:00,2,0,2018-11-01
2018-11-01 05:30:00,2,0,2018-11-01
2018-11-01 05:45:00,11,1,2018-11-01
2018-11-01 06:00:00,10,1,2018-11-01
2018-11-01 06:15:00,13,2,2018-11-01
2018-11-01 06:30:00,26,4,2018-11-01
2018-11-01 06:45:00,42,3,2018-11-01
2018-11-01 07:00:00,47,6,2018-11-01
2018-11-01 07:15:00,49,12,2018-11-01
2018-11-01 07:30:00,73,16,2018-11-01
2018-11-01 07:45:00,94,19,2018-11-01
2018-11-01 08:00:00,79,17,2018-11-01
2018-11-01 08:15:00,77,17,2018-11-01
2018-11-01 08:30:00,68,11,2018-11-01
2018-11-01 08:45:00,76,13,2018-11-01
2018-11-01 09:00:00,29,5,2018-11-01
2018-11-01 09:15:00,33,14,2018-11-01
2018-11-01 09:30:00,34,1,2018-11-01
2018-11-01 09:45:00,27,5,2018-11-01
2018-11-01 10:00:00,18,6,2018-11-01
2018-11-01 10:15:00,25,9,2018-11-01
2018-11-01 10:30:00,23,5,2018-11-01
2018-11-01 10:45:00,25,3,2018-11-01
2018-11-01 11:00:00,23,4,2018-11-01
2018-11-01 11:15:00,19,3,2018-11-01
2018-11-01 11:30:00,18,9,2018-11-01
2018-11-01 11:45:00,15,6,2018-11-01
2018-11-01 12:00:00,15,2,2018-11-01
2018-11-01 12:15:00,25,7,2018-11-01
2018-11-01 12:30:00,24,1,2018-11-01
2018-11-01 12:45:00,25,6,2018-11-01
2018-11-01 13:00:00,24,4,2018-11-01
2018-11-01 13:15:00,17,6,2018-11-01
2018-11-01 13:30:00,16,4,2018-11-01
2018-11-01 13:45:00,14,6,2018-11-01
2018-11-01 14:00:00,27,10,2018-11-01
2018-11-01 14:15:00,28,7,2018-11-01
2018-11-01 14:30:00,26,7,2018-11-01
2018-11-01 14:45:00,29,9,2018-11-01
2018-11-01 15:00:00,20,5,2018-11-01
2018-11-01 15:15:00,28,10,2018-11-01
2018-11-01 15:30:00,26,4,2018-11-01
2018-11-01 15:45:00,42,8,2018-11-01
2018-11-01 16:00:00,26,10,2018-11-01
2018-11-01 16:15:00,26,17,2018-11-01
2018-11-01 16:30:00,34,16,2018-11-01
2018-11-01 16:45:00,32,10,2018-11-01
2018-11-01 17:00:00,31,10,2018-11-01
2018-11-01 17:15:00,38,16,2018-11-01
2018-11-01 17:30:00,38,12,2018-11-01
2018-11-01 17:45:00,46,9,2018-11-01
2018-11-01 18:00:00,25,9,2018-11-01
2018-11-01 18:15:00,32,13,2018-11-01
2018-11-01 18:30:00,12,8,2018-11-01
2018-11-01 18:45:00,38,11,2018-11-01
2018-11-01 19:00:00,25,9,2018-11-01
2018-11-01 19:15:00,21,4,2018-11-01
2018-11-01 19:30:00,20,7,2018-11-01
2018-11-01 19:45:00,21,6,2018-11-01
2018-11-01 20:00:00,20,1,2018-11-01
2018-11-01 20:15:00,17,9,2018-11-01
2018-11-01 20:30:00,13,3,2018-11-01
2018-11-01 20:45:00,6,4,2018-11-01
2018-11-01 21:00:00,11,1,2018-11-01
2018-11-01 21:15:00,10,4,2018-11-01
2018-11-01 21:30:00,12,3,2018-11-01
2018-11-01 21:45:00,7,2,2018-11-01
2018-11-01 22:00:00,7,4,2018-11-01
2018-11-01 22:15:00,7,1,2018-11-01
2018-11-01 22:30:00,12,6,2018-11-01
2018-11-01 22:45:00,14,10,2018-11-01
2018-11-01 23:00:00,13,4,2018-11-01
2018-11-01 23:15:00,8,6,2018-11-01
2018-11-01 23:30:00,2,0,2018-11-01
2018-11-01 23:45:00,0,0,2018-11-01
2018-12-01 00:00:00,4,2,2018-12-01
2018-12-01 00:15:00,1,1,2018-12-01
2018-12-01 00:30:00,0,1,2018-12-01
2018-12-01 00:45:00,0,0,2018-12-01
2018-12-01 01:00:00,0,1,2018-12-01
2018-12-01 01:15:00,0,1,2018-12-01
2018-12-01 01:30:00,0,1,2018-12-01
2018-12-01 01:45:00,0,0,2018-12-01
2018-12-01 02:00:00,0,0,2018-12-01
2018-12-01 02:15:00,0,0,2018-12-01
2018-12-01 02:30:00,2,1,2018-12-01
2018-12-01 02:45:00,0,0,2018-12-01
2018-12-01 03:00:00,2,0,2018-12-01
2018-12-01 03:15:00,0,0,2018-12-01
2018-12-01 03:30:00,0,0,2018-12-01
2018-12-01 03:45:00,1,0,2018-12-01
2018-12-01 04:00:00,0,0,2018-12-01
2018-12-01 04:15:00,0,0,2018-12-01
2018-12-01 04:30:00,1,0,2018-12-01
2018-12-01 04:45:00,1,1,2018-12-01
2018-12-01 05:00:00,0,0,2018-12-01
2018-12-01 05:15:00,1,0,2018-12-01
2018-12-01 05:30:00,3,1,2018-12-01
2018-12-01 05:45:00,5,0,2018-12-01
2018-12-01 06:00:00,13,1,2018-12-01
2018-12-01 06:15:00,17,3,2018-12-01
2018-12-01 06:30:00,21,0,2018-12-01
2018-12-01 06:45:00,26,2,2018-12-01
2018-12-01 07:00:00,35,7,2018-12-01
2018-12-01 07:15:00,45,5,2018-12-01
2018-12-01 07:30:00,71,17,2018-12-01
2018-12-01 07:45:00,87,12,2018-12-01
2018-12-01 08:00:00,61,11,2018-12-01
2018-12-01 08:15:00,62,13,2018-12-01
2018-12-01 08:30:00,68,12,2018-12-01
2018-12-01 08:45:00,55,8,2018-12-01
2018-12-01 09:00:00,38,9,2018-12-01
2018-12-01 09:15:00,38,7,2018-12-01
2018-12-01 09:30:00,30,5,2018-12-01
2018-12-01 09:45:00,38,5,2018-12-01
2018-12-01 10:00:00,36,4,2018-12-01
2018-12-01 10:15:00,25,1,2018-12-01
2018-12-01 10:30:00,22,3,2018-12-01
2018-12-01 10:45:00,16,11,2018-12-01
2018-12-01 11:00:00,23,5,2018-12-01
2018-12-01 11:15:00,18,6,2018-12-01
2018-12-01 11:30:00,19,1,2018-12-01
2018-12-01 11:45:00,23,8,2018-12-01
2018-12-01 12:00:00,37,4,2018-12-01
2018-12-01 12:15:00,20,6,2018-12-01
2018-12-01 12:30:00,26,5,2018-12-01
2018-12-01 12:45:00,27,7,2018-12-01
2018-12-01 13:00:00,18,11,2018-12-01
2018-12-01 13:15:00,19,12,2018-12-01
2018-12-01 13:30:00,21,12,2018-12-01
2018-12-01 13:45:00,23,12,2018-12-01
2018-12-01 14:00:00,26,4,2018-12-01
2018-12-01 14:15:00,32,11,2018-12-01
2018-12-01 14:30:00,21,7,2018-12-01
2018-12-01 14:45:00,28,17,2018-12-01
2018-12-01 15:00:00,33,4,2018-12-01
2018-12-01 15:15:00,24,9,2018-12-01
2018-12-01 15:30:00,21,14,2018-12-01
2018-12-01 15:45:00,22,10,2018-12-01
2018-12-01 16:00:00,29,10,2018-12-01
2018-12-01 16:15:00,20,7,2018-12-01
2018-12-01 16:30:00,27,9,2018-12-01
2018-12-01 16:45:00,25,9,2018-12-01
2018-12-01 17:00:00,19,7,2018-12-01
2018-12-01 17:15:00,30,10,2018-12-01
2018-12-01 17:30:00,18,4,2018-12-01
2018-12-01 17:45:00,33,7,2018-12-01
2018-12-01 18:00:00,21,15,2018-12-01
2018-12-01 18:15:00,23,13,2018-12-01
2018-12-01 18:30:00,30,6,2018-12-01
2018-12-01 18:45:00,32,7,2018-12-01
2018-12-01 19:00:00,20,11,2018-12-01
2018-12-01 19:15:00,30,10,2018-12-01
2018-12-01 19:30:00,17,2,2018-12-01
2018-12-01 19:45:00,20,4,2018-12-01
2018-12-01 20:00:00,9,4,2018-12-01
2018-12-01 20:15:00,27,11,2018-12-01
2018-12-01 20:30:00,10,2,2018-12-01
2018-12-01 20:45:00,19,5,2018-12-01
2018-12-01 21:00:00,11,4,2018-12-01
2018-12-01 21:15:00,19,3,2018-12-01
2018-12-01 21:30:00,7,2,2018-12-01
2018-12-01 21:45:00,1,1,2018-12-01
2018-12-01 22:00:00,4,2,2018-12-01
2018-12-01 22:15:00,7,7,2018-12-01
2018-12-01 22:30:00,6,1,2018-12-01
2018-12-01 22:45:00,1,2,2018-12-01
2018-12-01 23:00:00,11,2,2018-12-01
2018-12-01 23:15:00,9,2,2018-12-01
2018-12-01 23:30:00,5,2,2018-12-01
2018-12-01 23:45:00,4,5,2018-12-01
2018-01-13 00:00:00,3,7,2018-01-13
2018-01-13 00:15:00,3,3,2018-01-13
2018-01-13 00:30:00,2,0,2018-01-13
